date,pnl_mid,pnl_sim,impact_cost,turnover,max_impact
2019-11-05,3600.7141107072334,1509.4136287081672,2091.300481999066,553164.0638633053,4.0088180502247135e-05
2019-11-06,-204.71087451346995,1381.9507541580942,-1586.6616286715644,554910.1189614052,3.809739459999535e-05
2019-11-07,-613.0906801629964,2291.7099838412632,-2904.8006640042595,553761.9906592381,3.5028036209215657e-05
2019-11-08,809.3500947530623,-836.78147024732,1646.1315650003824,538574.6182221194,4.208223527101572e-05
2019-11-11,1486.2620082635792,226.7922809024406,1259.4697273611387,532160.1379412785,3.886670645947654e-05
2019-11-12,1223.7757095844136,1529.2958432179964,-305.520133633583,539644.1816072254,4.049381412740483e-05
2019-11-13,-763.5323342069665,310.29049153209377,-1073.8228257390604,540378.1602914098,3.893367254111989e-05
2019-11-14,-172.05028557843846,971.3717437329286,-1143.4220293113672,548041.0633148021,5.140473200003829e-05
2019-11-15,1172.5550480856064,-1162.2863818173262,2334.8414299029323,549768.6001645447,3.766844050165357e-05
2019-11-18,163.3769917000092,1955.6505727476826,-1792.2735810476736,546317.8046664577,4.322380845354415e-05
2019-11-19,-1528.0524651157284,-1253.4401819059842,-274.6122832097443,553393.5859784037,5.030043045199402e-05
2019-11-20,3118.068594399089,3074.263167702294,43.805426696794996,565824.0648451085,3.3201110226627037e-05
2019-11-21,2863.6830948836805,2308.0153759178274,555.667718965853,573188.225741404,2.9203681378031913e-05
2019-11-22,-1487.016719235804,-261.33186729798825,-1225.684851937816,564756.1266135938,2.906752256936645e-05
2019-11-25,-21.295356241712636,387.45118585105644,-408.7465420927692,560216.6159122706,2.9486607588933994e-05
2019-11-26,-2195.8580368964776,965.3721609425809,-3161.2301978390587,557889.0959488485,3.622288459985886e-05
2019-11-27,228.07720614380344,1030.6605872798068,-802.5833811360034,543042.8562932955,3.292902321278777e-05
2019-11-29,-12.363888272184456,-433.4045484166024,421.04066014441787,272232.51432865753,3.4549952521646625e-05
2019-12-02,1028.192096690919,92.13398183870541,936.0581148522135,521200.97514325735,3.437681146095237e-05
2019-12-03,1043.4708335850441,2133.932551770071,-1090.4617181850265,512668.3106159011,3.8727280109430995e-05
2019-12-04,781.2097045849607,465.12649350489454,316.0832110800661,504094.73113550426,3.653674909951126e-05
2019-12-05,-186.7971463828255,699.1591203647434,-885.956266747569,499641.0589284459,3.393816293130345e-05
2019-12-06,-585.125177099776,-139.0034643232563,-446.12171277651964,494201.44175207894,3.6427135697247074e-05
2019-12-09,3117.5723048785044,-16801.982231573853,19919.554536452353,496667.83533978957,3.3948643274476696e-05
2019-12-10,-868.7166426801398,862.1145506836491,-1730.831193363789,499518.22045643814,4.015742133336111e-05
2019-12-11,1335.6984049343127,258.05261401952964,1077.6457909147832,493815.88689597644,3.355501025498852e-05
2019-12-12,62.87507289395904,995.0763912089157,-932.2013183149564,507487.3831486397,3.591414270125542e-05
2019-12-13,1100.6753547420312,2942.0524809421377,-1841.3771262001064,508679.16799354966,3.293665196199614e-05
2019-12-16,333.5390284969254,565.722691480636,-232.1836629837105,498544.3015783402,3.0412043839697886e-05
2019-12-17,488.35063356681655,-135.58050499788487,623.9311385647015,500370.8554127146,4.055676809234186e-05
2019-12-18,2734.7001340286697,43.10947143490333,2691.590662593766,491147.51412696054,3.633981469215998e-05
2019-12-19,19.397315726214728,582.3344585289675,-562.9371428027529,480098.57890415716,3.3156215034187965e-05
2019-12-20,-1241.2967818450556,-660.321280966353,-580.9755008787029,478535.5002346399,3.124412933046175e-05
2019-12-23,583.1330717838232,371.5189521242696,211.61411965955358,472661.8822906119,2.752207330882131e-05
2019-12-24,-417.8266095847018,-49.98685806842636,-367.83975151627544,237942.77393329437,2.689958306546213e-05
2019-12-26,-476.0898544431617,-17.481289821607348,-458.60856462155425,446712.19676468486,2.9648457271408972e-05
2019-12-27,3467.163192959458,3227.1154237852083,240.04776917424888,454583.85965609405,2.863328979662977e-05
